package Sundance::rurban::2022; # -*- perl -*-
#!/usr/bin/perl
# Sundance 2022 Critics Ratings
# {'A+' => 10,  'A' => 9,   'A-' => 8,
#  'B+' => 7,   'B' => 6,   'B-' => 5,
#  'C+' => 4,   'C' => 3,   'C-' => 2,
#  'D+' => 1.5, 'D' => 1,   'D-' => 1,
#  'E+' => 0.5, 'E' => 0.5, 'E-' => 0.5,
#  'F+' => 0,   'F' => 0,   'F-' => 0};
# SLCWeekly: 0-4stars:
# 0.5 - 1.25, 1 - 2.5, 1.5 - 3.75, 2 -> 5, 2.5 - 6.25, 3 - 7.5, 3.5 - 8.75, 4 - 10

use utf8;
our $DATA= <<'EOF';

U.S. DRAMATIC COMPETITION

"892" (Abi Damaris Corbin) [U.S. Dramatic]
Peter Bradshaw    6    https://www.theguardian.com/film/2022/jan/21/892-review-john-boyega-holds-together-by-the-book-hostage-drama
Tim Grierson            https://www.screendaily.com/reviews/892-sundance-review/5166766.article
Carlos Eduardo Brito 10
André Nique         10
ArmandoChaires      10
anthony             10
verifiedmatthew     10
Andie               10
Atheer              10
midoriol            10
djoleee             10
Jonathan Doyle      10
LoboDoNorte         10
ciara               10
lferreira19         10
rodrigowoulddo      10
Jose Cleisson       10
jordan paladino     10
pedro               10
Guilherme Martinelli 10
filthydirtbag       10
Carolina            10
noitsrebecca        10
gabriemo            10
yungarno            10
fernanda larios     10
Alba                10
Azka Budiman        10
salmaa              10
Facundo Melchionda  10
sevdesc             10
Nesta               10
gkihl               10
hanamagic           10
GerardleDoux        10
giedi prime         10   https://letterboxd.com/perher/film/the-worst-person-in-the-world/
nana                10   https://letterboxd.com/nanagrunewald/film/the-worst-person-in-the-world/
Elton Vinicius      10   https://letterboxd.com/eltonvinii/film/the-worst-person-in-the-world/
Patrik Horváth      10
Manuel Pires        10
KaNaMi              10
ceyda               10
Grace               10
maryjane            10   https://letterboxd.com/merigein/film/the-worst-person-in-the-world/
Helle               10
Chefincurry         10
Jens                10
CarlitoCool         10
alemelots           10   https://letterboxd.com/alemelots/film/the-worst-person-in-the-world/
tutututu            10
mariastarko         10
L U B N A ✨         10   https://letterboxd.com/_lubna/film/the-worst-person-in-the-world/
Fiza Ahmed          10
eduardomiolan       10
kitty               10
ejromm              10
MrLee723            10
shalovesfilms       10
aitana              10
helenedg            10
ian.                10
Pavan Shetty        10
angelesmn           10
_chalikahani_       10
lucazm              10
tiban               10
kaesi               10
laineybot           10
lance               10
rumeysa             10
William Yeh         10
Leandro Álvaro      10
mariaverso          10
Ahmed Elhessey      10
snehalahire         10
Jmcgill             10
yaprak              10
ghaidaatef          10   https://letterboxd.com/ghaidaatef/film/the-worst-person-in-the-world/
galagac             10
beyzayyuksel        10
Ahmet Gümüş         10
Carmela_            10
Mo Chagraoui        10   https://letterboxd.com/sivaryuis/film/the-worst-person-in-the-world/
melimon             10
ulrichwending       10
Arda                10   https://letterboxd.com/ardadiyojen/film/the-worst-person-in-the-world/
furkan              10
astraugne           10
getthefck           10
Hamlet              10
hellpriestess       10
sienna ellis        10   https://letterboxd.com/enna65/film/the-worst-person-in-the-world/
smolcinephile       10
azul                10   https://letterboxd.com/smalldweeb/film/the-worst-person-in-the-world/
Aman                10   https://letterboxd.com/brosandi/film/the-worst-person-in-the-world/
arukantara          10
Clark               10   https://letterboxd.com/clarkleazier/film/the-worst-person-in-the-world/
yirosaka            10
Lt. 99              10
maxmiller2          10
whatbenwatches      10
Tommy Gonzalez      10
isa                 10
Silviane Casemiro   10   https://letterboxd.com/silviane/film/the-worst-person-in-the-world/
marcelocruzla       10
Danillo78           10
charlierowe         10
Nazanin Banaei      10
JamaKong            10
Youce               10
mechaina            10
María García        10
Zanadu              10
dividedsky          10
LaszloCsaba         10
maduhson            10
Gabriela Herrera    10
Arthurskywalker     10
Anabanana21         10
abdi                10
Gabriel Antillano   10
Prince Films        10
ava                 10
elaine              10
agustina            10
izan                10
marcos              10
jesuscraves         10
Maca Farías         10
Natalia             10
Nashville Dude      10
duda                10
pvlomuh             10
Pedro Pardal        10
Julieta             10
thordislilja        10
Miguel Alejandro León 10
isa                 10
Owen Fiene          10
Mica                10
imogena99           10
El Khansa           10
Gilu                10
Blake Zissman       10
pachimm             10
Noah                10
Matt Schimkowitz    10
emed                10
amn13               10
vendini             10
julio66             10
boldi               10
leonardo dutra      10
taziii              10
Dharma              10
Hermitage           10
snee_               10
rasaj               10
brandão             10
Matt O'Meara        10
Cristian Araya      10
godisdead           10
Sissyfos            10
emilitalo           10
Georgina            10
Teenage_Pig         10
bianca              10
Deniz Altiok        10
selalekadak         10
Daarcket            10
DreamWork           10
Sylviaviavia        10
zooghostly          10
Zehra               10   https://letterboxd.com/zehrasrtc/film/the-worst-person-in-the-world/
max98               10
Ece Ustaoğlu        10   https://letterboxd.com/eceustaoglu/film/the-worst-person-in-the-world/
Adriano Andrade     10
Barış Can Çakır     10   https://letterboxd.com/bariscancakir/film/the-worst-person-in-the-world/
Nicolas Nozerac     10
Sav                 10
arnold babar        10   https://letterboxd.com/harrylime1950/film/the-worst-person-in-the-world/
LordFudge           10   https://letterboxd.com/lordfudge/film/the-worst-person-in-the-world/
selenico            10
ValeriaHerrera      10
leticiabonfi        10   https://letterboxd.com/leticiabonfi/film/the-worst-person-in-the-world/
UpasanaSarma        10
Blindpig            10
Avin Dela Cruz      10   https://letterboxd.com/avindelacruz_/film/the-worst-person-in-the-world/
Paolo Vilvestre     10
neleni              10
Jean                10
jacob               10
Patricia            10   https://letterboxd.com/saisronan/film/the-worst-person-in-the-world/
Gogularaajan Rajendran 10   https://letterboxd.com/gogu/film/the-worst-person-in-the-world/
Alfredo             10
Habib Prasetya      10
Isra                10   https://letterboxd.com/isra277/film/the-worst-person-in-the-world/
Dunja Popovic       10
slothlaser          10
Carl Danniel Galgao 10
samiirasiraj        10
aaaitsme            10   https://letterboxd.com/aaaitsme/film/the-worst-person-in-the-world/
5aild               10
polowatched         10   https://letterboxd.com/polowatched/film/the-worst-person-in-the-world/
tamanna_hassan      10
JWB007              10
benkneeld           10
eelame              10
BuddyBlackman       10
eisiam              10
ilona777            10
tykunz              10
aliceteteris        10
Cody Cameron-Brown  10   https://letterboxd.com/ceeceebee/film/the-worst-person-in-the-world/
mohammadsas         10
Drew Shields        10   https://letterboxd.com/dswordsnshields/film/the-worst-person-in-the-world/
benboybibobibo      10
Sheryn              10   https://letterboxd.com/trainwrckxx/film/the-worst-person-in-the-world/
nicolelarap         10
annadeutsch         10
Joshua Geotina      10   https://letterboxd.com/joshuageotina/film/the-worst-person-in-the-world/
michaelkenglish     10
Maximilian Malavenda 10
BenBinKC            10
CaryLittlejohn      10
atbsb               10
paula               10
Yukio Takata        10
jwa5_               10
Victoria            10
ghoss               10
Ibrahimharees       10
nununho             10
Lucas Marçal        10
kirotion            10
Lucca               10
Catalina            10
・ﾟlucas             10
baopolk             10
claravillegas       10
Catriel <3 Manzana  10   https://letterboxd.com/ness_tea/film/the-worst-person-in-the-world/
Carla               10
xuaovs              10
curiouswanting      10
Luca Fattorini      10
josefina            10
Vitor Marques       10
alonsooo            10
Chelsea             10
Milcia Escobar      10
dearvarda           10
2kewlfoskool        10
conchasirgado       10
mikesfromnj         10
kasiasierra         10
helenaveras         10
Duda                10
Artur Mota          10
Ryley Bacon         10
diego_pe21          10
lannadr             10
Neil                10
mari                10
ysmnyldz            10
Gabriel Araujo      10
sofflowers          10
Ryan Rawlings       10
josh                10

KIDS

"Maika" (Ham Tran, Vie) [Kids]
#letterboxd
Victoria Murphy     9
dandtciner          8
krisskrossed        8   https://letterboxd.com/krisskrossed/film/maika/
ley🪓 SUNDANCE ‘22!! 8   https://letterboxd.com/b0o/film/maika/
Alexandra Parker    8   https://letterboxd.com/fortyfive33/film/maika/
baolinhkn           7
Kyle Faber          7   https://letterboxd.com/devcee/film/maika/
dubsmovies          7
Pete Craig          7   https://letterboxd.com/dark9t/film/maika/
- ̗̀ Logan ̖́-      7   https://letterboxd.com/logcmpx/film/maika/
Bobby Harris        7   https://letterboxd.com/rygarfrost/film/maika/
Josh Jacobs         7   https://letterboxd.com/jbjacobs/film/maika/
Tom                 6   https://letterboxd.com/peepintom/film/maika/
Jenn Valeriu        6
w3irdfish3s         6
Miles Jaskulsky     6
Peter Charney       6   https://letterboxd.com/pcharnz/film/maika/
Khanh-Linh Nguyen   6   https://letterboxd.com/linhnk/film/maika/
Li Lai              3

"Summering" (James Ponsoldt) [Kids]
#letterboxd
Alex Billington     8   https://letterboxd.com/firstshowing/film/summering/
Kristen             4

SPECIAL SCREENINGS

"Last Flight Home" (Ondi Timoner) [Special Events]
  Documentary
#letterboxd

SLAMDANCE NARRATIVE FEATURES

"Ultrainnocence (Ultrainocencia)" (Manuel Arija de la Cuerda, Spa 2020) [Slamdance] <i>Tallin, Cluj</i>
#letterboxd
Letterboxd 10_Ratings	6.0  https://letterboxd.com/film/ultrainnocence/

"Love Tasting (Ostatni Komers)" (Dawid Nickel, Pol 2020) [Slamdance] <i>Nowi Horizonty, ...</i>
#letterboxd
Letterboxd 130_Ratings	6.88  https://letterboxd.com/film/love-tasting/
Calvin Kemph        7   https://letterboxd.com/calvinkemph/film/love-tasting/

"Yelling Fire In An Empty Theater" (Justin Zuckerman, 2021) [Slamdance]
  Mumblecore
#letterboxd
Letterboxd 10_Ratings	6.0  https://letterboxd.com/film/yelling-fire-in-an-empty-theater/

"Therapy Dogs" (Ethan Eng) [Slamdance]

#letterboxd

"Actual People" (Kit Zauhar, 2021) [Slamdance]
  Mumblecore
#letterboxd
Letterboxd 39_Ratings	5.8  https://letterboxd.com/film/actual-people/

"Goodafternoon Sweetdream" (Bang Seung Hyeon, Kor) [Slamdance]

#letterboxd

"Hannah Ha Ha" (Jordan Tetewsky, Joshua Pikovsky) [Slamdance]

#letterboxd
wolfroy             10
jordantetewsky      10

"Honeycomb" (Avalon Fast) [Slamdance]

#letterboxd
Payton Berg         10
avalonfast          10   https://letterboxd.com/avalonfast/film/honeycomb-2022/
Henry               10
Aaron "AGFA" Bartuska 6   https://letterboxd.com/aaronbartusk/film/honeycomb-2022/
Josh @ The Movies   1

"Snow White Dies at the End (Снежана умира на крајот)" (Kristijan Risteski, Macedo) [Slamdance]

#letterboxd

"The Civil Dead" (Clay Tatum) [Slamdance]

#letterboxd
danny_odonnell      10
Jake Roehl          10   https://letterboxd.com/neverknow/film/the-civil-dead/

SLAMDANCE DOCUMENTARY FEATURES

"Furia" (Krzysztof Kasior, 2021) [Slamdance]
  Documentary
#letterboxd
AdamuRomellini      7
deusr               4

"Forget Me Not" (Olivier Bernier, 2021) [Slamdance]
  Documentary
#letterboxd
babadook1995        10
SarahCB             7
Josheep             6

"Doggy Love" (Mahmoud Ghaffari) [Slamdance]
  Documentary
#letterboxd
